id,galex_objid,sdss_objid,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,fuv_mag,class,spectrometric_redshift,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,fuv-nuv,fuv-u,fuv-g,fuv-r,fuv-i,fuv-z,pred
49,6.37E+18,1.24E+18,21.58946037,20.90914536,20.90796661,20.86616898,20.22088623,0.067140691,0.052315574,0.036191672,0.026894292,0.020004412,20.39198303,22.00020599,1,0.819841206,-1.197477341,-0.517162323,-0.515983582,-0.474185944,0.171096802,0.680315018,0.681493759,0.723291397,1.368574142,0.001178741,0.042976379,0.688259125,0.041797638,0.687080383,0.645282745,-1.608222961,-0.410745621,-1.091060638,-1.09223938,-1.134037018,-1.779319763,1
50,6.37E+18,1.24E+18,21.60493088,21.21765709,21.01371574,21.08532524,20.83700752,0.077690125,0.060535617,0.041878261,0.031120036,0.023147589,21.86512375,22.01064873,1,0.927988946,0.260192871,0.64746666,0.851408005,0.779798508,1.028116226,0.387273788,0.591215134,0.519605637,0.767923355,0.203941345,0.132331848,0.380649567,-0.071609497,0.176708221,0.248317719,-0.145524979,-0.40571785,-0.792991638,-0.996932983,-0.925323486,-1.173641205,1
51,6.37E+18,1.24E+18,20.30231857,20.01852798,20.34449196,20.57699013,20.91907692,0.061726619,0.048096966,0.033273257,0.024725595,0.018391302,20.10323715,19.86394501,0,-0.000617239,-0.199081421,0.084709167,-0.241254807,-0.473752975,-0.815839767,0.283790588,-0.042173386,-0.274671555,-0.616758347,-0.325963974,-0.558462143,-0.900548935,-0.232498169,-0.574584961,-0.342086792,0.239292145,0.438373566,0.154582977,0.480546951,0.71304512,1.055131912,0
52,6.37E+18,1.24E+18,19.98002625,19.95756912,19.75946617,19.815485,19.74194908,0.065175578,0.050784368,0.03513239,0.026107131,0.019418908,19.91972733,20.66791916,1,0.948774755,-0.06029892,-0.037841797,0.160261154,0.104242325,0.177778244,0.022457123,0.220560074,0.164541245,0.238077164,0.198102951,0.142084122,0.215620041,-0.056018829,0.01751709,0.073535919,-0.748191833,-0.687892914,-0.710350037,-0.908452988,-0.852434158,-0.925970078,1
53,6.37E+18,1.24E+18,20.17756653,19.86061668,19.77919579,19.56313515,19.57890892,0.063587777,0.049547166,0.0342765,0.025471114,0.01894583,20.60367012,22.1871357,1,1.557506323,0.426103592,0.743053436,0.824474335,1.040534973,1.0247612,0.316949844,0.398370743,0.614431381,0.598657608,0.081420898,0.297481537,0.281707764,0.216060638,0.200286865,-0.015773773,-1.583465576,-2.009569168,-2.326519012,-2.407939911,-2.624000549,-2.608226776,1
54,6.37E+18,1.24E+18,20.67460251,20.64502335,20.67349625,20.39374733,20.18482208,0.07658086,0.059671283,0.041280318,0.0306757,0.022817086,21.83549118,22.26207924,1,1.731847763,1.160888672,1.190467834,1.161994934,1.441743851,1.650669098,0.029579163,0.001106262,0.280855179,0.489780426,-0.0284729,0.251276016,0.460201263,0.279748917,0.488674164,0.208925247,-0.426588058,-1.58747673,-1.617055893,-1.588582993,-1.868331909,-2.077257156,1
55,6.37E+18,1.24E+18,20.21086121,19.99416542,19.95549202,19.86717606,19.59803391,0.078001872,0.060778528,0.042046305,0.031244911,0.023240473,21.35916519,21.9284935,1,0.408820748,1.148303986,1.364999771,1.403673172,1.491989136,1.761131287,0.216695786,0.255369186,0.34368515,0.612827301,0.038673401,0.126989365,0.396131516,0.088315964,0.357458115,0.269142151,-0.569328308,-1.717632294,-1.934328079,-1.97300148,-2.061317444,-2.330459595,1
56,6.37E+18,1.24E+18,20.82440567,20.69158173,20.63402748,20.31224823,20.80500031,0.079935253,0.06228501,0.043088481,0.032019358,0.02381652,21.18091774,22.76675224,1,1.62242651,0.35651207,0.489336014,0.546890259,0.86866951,0.375917435,0.132823944,0.190378189,0.51215744,0.019405365,0.057554245,0.379333496,-0.113418579,0.321779251,-0.170972824,-0.492752075,-1.585834503,-1.942346573,-2.075170517,-2.132724762,-2.454504013,-1.961751938,1
57,6.37E+18,1.24E+18,21.07054901,20.57732964,20.15218544,19.88397217,19.69127655,0.069378249,0.054059062,0.037397809,0.02779058,0.020671086,21.01355743,22.3758564,1,0.390844852,-0.056991577,0.436227798,0.861371994,1.129585266,1.322280884,0.493219376,0.918363571,1.186576843,1.379272461,0.425144196,0.693357468,0.886053085,0.268213272,0.46090889,0.192695618,-1.362298965,-1.305307388,-1.798526764,-2.223670959,-2.491884232,-2.684579849,1
58,6.37E+18,1.24E+18,20.69561768,20.33388901,19.95362091,19.79921722,19.87735939,0.070899107,0.055244103,0.038217615,0.028399782,0.021124221,21.80477333,21.69453239,1,1.394845009,1.109155655,1.470884323,1.85115242,2.005556107,1.92741394,0.361728668,0.741996765,0.896400452,0.818258286,0.380268097,0.534671783,0.456529617,0.154403687,0.07626152,-0.078142166,0.110240936,-0.998914719,-1.360643387,-1.740911484,-1.89531517,-1.817173004,1
59,6.37E+18,1.24E+18,20.67527962,19.89560318,19.7707901,19.70545197,19.73155785,0.073375002,0.057173301,0.039552227,0.029391542,0.021861907,21.77209282,21.96467018,1,2.846951723,1.096813202,1.876489639,2.001302719,2.066640854,2.040534973,0.779676437,0.904489517,0.969827652,0.943721771,0.12481308,0.190151215,0.164045334,0.065338135,0.039232254,-0.026105881,-0.192577362,-1.289390564,-2.069067001,-2.193880081,-2.259218216,-2.233112335,1
60,6.37E+18,1.24E+18,20.75549698,20.65673256,20.41857147,20.34164619,20.48561668,0.055448446,0.043205053,0.029889056,0.022210773,0.016520735,21.2030201,21.9595623,1,1.231100202,0.447523117,0.546287537,0.784448624,0.861373901,0.717403412,0.09876442,0.336925507,0.413850784,0.269880295,0.238161087,0.315086365,0.171115875,0.076925278,-0.067045212,-0.14397049,-0.756542206,-1.204065323,-1.302829742,-1.540990829,-1.617916107,-1.473945618,1
61,6.37E+18,1.24E+18,20.27087021,19.78919983,18.96139526,18.74394417,18.47910309,0.044589024,0.034743465,0.024035368,0.017860854,0.013285195,21.02448845,20.90486145,1,0.257102966,0.75361824,1.23528862,2.063093185,2.280544281,2.545385361,0.48167038,1.309474945,1.526926041,1.79176712,0.827804565,1.045255661,1.310096741,0.217451096,0.482292175,0.26484108,0.119626999,-0.633991241,-1.115661621,-1.943466187,-2.160917282,-2.425758362,1
62,6.37E+18,1.24E+18,20.68474197,20.1268959,19.89515877,19.81529617,19.99046326,0.054837603,0.042729091,0.029559786,0.021966089,0.016338734,20.95166588,21.74749374,1,1.178137183,0.266923904,0.824769974,1.056507111,1.136369705,0.961202621,0.557846069,0.789583206,0.869445801,0.694278717,0.231737137,0.311599731,0.136432648,0.079862595,-0.095304489,-0.175167084,-0.795827866,-1.06275177,-1.620597839,-1.852334976,-1.932197571,-1.757030487,1
63,6.37E+18,1.24E+18,20.14265633,19.93241119,19.90171432,19.76878357,19.91036797,0.058215976,0.045361493,0.031380873,0.023319351,0.017345313,20.99642754,21.68001938,1,1.574076414,0.85377121,1.064016342,1.094713211,1.227643967,1.08605957,0.210245132,0.240942001,0.373872757,0.232288361,0.030696869,0.163627625,0.022043228,0.132930756,-0.008653641,-0.141584396,-0.683591843,-1.537363052,-1.747608185,-1.778305054,-1.911235809,-1.769651413,1
64,6.37E+18,1.24E+18,19.91604996,19.76055336,19.52573776,19.66162109,19.78400803,0.063661464,0.04960458,0.034316219,0.025500629,0.018967783,20.07523918,20.47283554,1,1.20244956,0.159189224,0.314685822,0.549501419,0.413618088,0.291231155,0.155496597,0.390312195,0.254428864,0.132041931,0.234815598,0.098932266,-0.023454666,-0.135883331,-0.258270264,-0.122386932,-0.397596359,-0.556785583,-0.712282181,-0.947097778,-0.811214447,-0.688827515,1
65,6.37E+18,1.24E+18,20.32906723,19.82134819,19.90455246,19.84874916,19.74271774,0.066883959,0.052115526,0.036053278,0.02679145,0.019927917,21.60566139,21.46127892,1,2.434247494,1.276594162,1.784313202,1.701108932,1.756912231,1.862943649,0.50771904,0.424514771,0.480318069,0.586349487,-0.083204269,-0.02740097,0.078630447,0.055803299,0.161834717,0.106031418,0.144382477,-1.132211685,-1.639930725,-1.556726456,-1.612529755,-1.718561172,1
66,6.37E+18,1.24E+18,20.32906723,19.82134819,19.90455246,19.84874916,19.74271774,0.066883959,0.052115526,0.036053278,0.02679145,0.019927917,21.60566139,21.46127892,1,2.434138298,1.276594162,1.784313202,1.701108932,1.756912231,1.862943649,0.50771904,0.424514771,0.480318069,0.586349487,-0.083204269,-0.02740097,0.078630447,0.055803299,0.161834717,0.106031418,0.144382477,-1.132211685,-1.639930725,-1.556726456,-1.612529755,-1.718561172,1
67,6.37E+18,1.24E+18,20.32906723,19.82134819,19.90455246,19.84874916,19.74271774,0.066883959,0.052115526,0.036053278,0.02679145,0.019927917,21.60566139,21.46127892,1,2.434247494,1.276594162,1.784313202,1.701108932,1.756912231,1.862943649,0.50771904,0.424514771,0.480318069,0.586349487,-0.083204269,-0.02740097,0.078630447,0.055803299,0.161834717,0.106031418,0.144382477,-1.132211685,-1.639930725,-1.556726456,-1.612529755,-1.718561172,1
68,6.37E+18,1.24E+18,20.32906723,19.82134819,19.90455246,19.84874916,19.74271774,0.066883959,0.052115526,0.036053278,0.02679145,0.019927917,21.60566139,21.46127892,1,2.434138298,1.276594162,1.784313202,1.701108932,1.756912231,1.862943649,0.50771904,0.424514771,0.480318069,0.586349487,-0.083204269,-0.02740097,0.078630447,0.055803299,0.161834717,0.106031418,0.144382477,-1.132211685,-1.639930725,-1.556726456,-1.612529755,-1.718561172,1
69,6.37E+18,1.24E+18,20.06329346,19.92487907,19.63087463,19.63411331,19.7457428,0.085293129,0.066459835,0.045976602,0.034165543,0.025412887,20.17611313,22.34844208,1,1.121247053,0.112819672,0.251234055,0.545238495,0.541999817,0.430370331,0.138414383,0.432418823,0.429180145,0.317550659,0.29400444,0.290765762,0.179136276,-0.003238678,-0.114868164,-0.111629486,-2.172328949,-2.285148621,-2.423563004,-2.717567444,-2.714328766,-2.60269928,1
70,6.37E+18,1.24E+18,21.4576683,20.94380569,20.9152298,20.90717125,20.82641983,0.040670328,0.031690042,0.021923024,0.016291156,0.012117628,22.7626915,22.47947693,1,2.56479907,1.305023193,1.818885803,1.8474617,1.855520248,1.936271667,0.51386261,0.542438507,0.550497055,0.631248474,0.028575897,0.036634445,0.117385864,0.008058548,0.088809967,0.080751419,0.283214569,-1.021808624,-1.535671234,-1.564247131,-1.572305679,-1.653057098,1
71,6.37E+18,1.24E+18,20.85085678,20.65088844,20.58166695,20.61968422,20.36419296,0.039754391,0.030976353,0.021429297,0.015924264,0.011844727,22.0047493,21.9724102,1,2.013809204,1.153892517,1.353860855,1.423082352,1.385065079,1.640556335,0.199968338,0.269189835,0.231172562,0.486663818,0.069221497,0.031204224,0.28669548,-0.038017273,0.217473984,0.255491257,0.032339096,-1.121553421,-1.321521759,-1.390743256,-1.352725983,-1.608217239,1
72,6.37E+18,1.24E+18,20.22745323,19.95729637,19.6632328,19.82713509,19.97250748,0.062852226,0.048974026,0.033880007,0.025176475,0.018726671,20.37575531,21.38974762,1,1.02138567,0.148302078,0.418458939,0.712522507,0.548620224,0.403247833,0.27015686,0.564220428,0.400318146,0.254945755,0.294063568,0.130161285,-0.015211105,-0.163902283,-0.309274673,-0.145372391,-1.01399231,-1.162294388,-1.432451248,-1.726514816,-1.562612534,-1.417240143,1
73,6.37E+18,1.24E+18,20.90309715,20.79579163,20.57870102,20.51665306,20.21697807,0.066852011,0.052090634,0.036036059,0.026778653,0.019918399,21.75938034,22.40518951,1,1.198308587,0.856283188,0.963588715,1.180679321,1.24272728,1.542402267,0.107305527,0.324396133,0.386444092,0.68611908,0.217090607,0.279138565,0.578813553,0.062047958,0.361722946,0.299674988,-0.645809174,-1.502092361,-1.609397888,-1.826488495,-1.888536453,-2.188211441,1
74,6.37E+18,1.24E+18,21.95742226,21.36492157,21.27864647,20.90665627,20.87404251,0.078807727,0.061406448,0.042480696,0.031567711,0.023480576,21.85501289,22.37355804,1,0.616685092,-0.102409363,0.490091324,0.576366425,0.948356628,0.980970383,0.592500687,0.678775787,1.050765991,1.083379745,0.086275101,0.458265305,0.490879059,0.371990204,0.404603958,0.032613754,-0.518545151,-0.416135788,-1.008636475,-1.094911575,-1.466901779,-1.499515533,1
75,6.37E+18,1.24E+18,20.34956551,20.62104797,20.25668716,20.19152451,20.18227005,0.093079552,0.072526954,0.050173812,0.03728452,0.027732832,21.3528862,22.14387131,1,1.322785735,1.003320694,0.731838226,1.096199036,1.161361694,1.17061615,-0.271482468,0.092878342,0.158041,0.167295456,0.364360809,0.429523468,0.438777924,0.065162659,0.074417114,0.009254456,-0.790985107,-1.794305801,-1.522823334,-1.887184143,-1.952346802,-1.961601257,1
76,6.37E+18,1.24E+18,20.43936348,20.00291634,19.7263279,19.04420471,18.52296829,0.068486735,0.053364404,0.036917247,0.027433472,0.020405462,20.35252571,20.47997665,0,9.73E-05,-0.086837769,0.349609375,0.626197815,1.308320999,1.829557419,0.436447144,0.713035583,1.395158768,1.916395187,0.27658844,0.958711624,1.479948044,0.682123184,1.203359604,0.52123642,-0.127450943,-0.040613174,-0.477060318,-0.753648758,-1.435771942,-1.957008362,1
77,6.37E+18,1.24E+18,21.31293678,20.87942505,20.34928131,20.08700562,19.76588249,0.068454474,0.053339265,0.036899857,0.027420549,0.020395851,21.76212311,21.35431099,1,0.345924109,0.449186325,0.882698059,1.412841797,1.675117493,1.996240616,0.433511734,0.963655472,1.225931168,1.547054291,0.530143738,0.792419434,1.113542557,0.262275696,0.583398819,0.321123123,0.407812119,-0.041374207,-0.474885941,-1.005029678,-1.267305374,-1.588428497,1
78,6.37E+18,1.24E+18,20.31379509,19.84394073,19.71753311,19.41322136,19.32349777,0.074385442,0.057960633,0.040096898,0.029796291,0.022162966,21.01166916,21.47841263,1,0.596832752,0.697874069,1.167728424,1.294136047,1.5984478,1.688171387,0.469854355,0.596261978,0.90057373,0.990297318,0.126407623,0.430719376,0.520442963,0.304311752,0.394035339,0.089723587,-0.466743469,-1.164617538,-1.634471893,-1.760879517,-2.065191269,-2.154914856,1
79,6.37E+18,1.24E+18,20.27104568,20.57579231,20.21230125,20.23778534,20.38612938,0.076444589,0.059565108,0.041206867,0.030621117,0.022776486,20.16551208,22.08374786,1,1.19190824,-0.1055336,-0.410280228,-0.046789169,-0.072273254,-0.220617294,-0.304746628,0.058744431,0.033260345,-0.115083694,0.363491058,0.338006973,0.189662933,-0.025484085,-0.173828125,-0.14834404,-1.918235779,-1.812702179,-1.507955551,-1.871446609,-1.845962524,-1.697618484,1
80,6.37E+18,1.24E+18,21.07219315,21.36085129,21.02625084,21.04710388,20.99609947,0.082645968,0.064397179,0.04454967,0.03310518,0.024624173,21.66810989,22.06131935,1,1.264899611,0.595916748,0.307258606,0.641859055,0.621006012,0.672010422,-0.288658142,0.045942307,0.025089264,0.076093674,0.334600449,0.313747406,0.364751816,-0.020853043,0.030151367,0.05100441,-0.393209457,-0.989126205,-0.700468063,-1.035068512,-1.014215469,-1.065219879,1
81,6.37E+18,1.24E+18,20.56715393,20.41888428,20.22482491,20.31903458,20.27558517,0.061554879,0.047963146,0.03318068,0.024656802,0.018340131,21.02217865,21.97187233,1,1.320090175,0.455024719,0.603294373,0.797353745,0.703144073,0.746593475,0.148269653,0.342329025,0.248119354,0.291568756,0.194059372,0.099849701,0.143299103,-0.094209671,-0.050760269,0.043449402,-0.94969368,-1.404718399,-1.552988052,-1.747047424,-1.652837753,-1.696287155,1
82,6.37E+18,1.24E+18,22.19028282,21.55749893,21.128582,20.94029427,20.30751228,0.06706959,0.052260172,0.036153346,0.02686581,0.019983226,21.99267387,22.11824608,1,1.185522795,-0.197608948,0.435174942,0.864091873,1.052379608,1.685161591,0.63278389,1.061700821,1.249988556,1.882770538,0.428916931,0.617204666,1.249986649,0.188287735,0.821069717,0.632781982,-0.125572205,0.072036743,-0.560747147,-0.989664078,-1.177951813,-1.810733795,1
83,6.37E+18,1.24E+18,20.15691948,19.89287758,19.79967308,19.96244621,19.68243408,0.052758511,0.041109074,0.028439067,0.021133274,0.015719274,19.96331406,21.63285637,1,0.808658242,-0.193605423,0.070436478,0.163640976,0.000867844,0.280879974,0.264041901,0.357246399,0.194473267,0.474485397,0.093204498,-0.069568634,0.210443497,-0.162773132,0.117238998,0.280012131,-1.669542313,-1.47593689,-1.73997879,-1.833183289,-1.670410156,-1.950422287,1
84,6.37E+18,1.24E+18,20.79723549,20.51167679,20.24506569,19.95102882,19.89888954,0.094775639,0.073848538,0.051088076,0.037963916,0.028238177,21.27657127,22.44014931,1,1.533465624,0.479335785,0.764894485,1.031505585,1.32554245,1.377681732,0.285558701,0.5521698,0.846206665,0.898345947,0.266611099,0.560647964,0.612787247,0.294036865,0.346176147,0.052139282,-1.163578033,-1.642913818,-1.928472519,-2.195083618,-2.489120483,-2.541259766,1
85,6.37E+18,1.24E+18,19.74659157,19.49531364,19.4797802,19.15625381,18.95147133,0.07981436,0.062190805,0.043023311,0.031970933,0.023780499,20.16469002,21.04166412,1,0.505676985,0.41809845,0.669376373,0.684909821,1.008436203,1.213218689,0.251277924,0.266811371,0.590337753,0.795120239,0.015533447,0.33905983,0.543842316,0.323526382,0.528308868,0.204782486,-0.876974106,-1.295072556,-1.546350479,-1.561883926,-1.885410309,-2.090192795,1
86,6.37E+18,1.24E+18,20.180933,20.20698166,19.9625988,19.96048927,19.84682274,0.096452981,0.075155511,0.051992234,0.038635802,0.028737938,20.5615139,21.05246544,1,1.218935013,0.380580902,0.354532242,0.5989151,0.601024628,0.714691162,-0.02604866,0.218334198,0.220443726,0.33411026,0.244382858,0.246492386,0.36015892,0.002109528,0.115776062,0.113666534,-0.490951538,-0.87153244,-0.84548378,-1.089866638,-1.091976166,-1.2056427,1
87,6.37E+18,1.24E+18,21.83870888,21.97815514,21.64088249,21.41182327,21.32214737,0.085920267,0.066948488,0.046314657,0.034416754,0.02559974,22.03731155,22.03923416,1,1.258902669,0.198602676,0.059156418,0.396429062,0.625488281,0.715164185,-0.139446259,0.197826385,0.426885605,0.516561508,0.337272644,0.566331863,0.656007767,0.229059219,0.318735123,0.089675903,-0.001922607,-0.200525284,-0.061079025,-0.398351669,-0.627410889,-0.717086792,1
88,6.37E+18,1.24E+18,20.77075386,20.61931801,20.53740883,20.31631088,20.26144218,0.092969768,0.072441414,0.050114635,0.037240546,0.027700124,21.02451897,22.1311779,1,1.475439072,0.253765106,0.405200958,0.487110138,0.708208084,0.763076782,0.151435852,0.233345032,0.454442978,0.509311676,0.08190918,0.303007126,0.357875824,0.221097946,0.275966644,0.054868698,-1.106658936,-1.360424042,-1.511859894,-1.593769073,-1.81486702,-1.869735718,1
89,6.37E+18,1.24E+18,19.9710083,19.81703568,19.5850296,19.59937477,19.41076851,0.078019843,0.060792532,0.042055991,0.031252109,0.023245828,20.01667595,20.76632118,1,1.096850872,0.045667648,0.199640274,0.431646347,0.417301178,0.60590744,0.153972626,0.385978699,0.37163353,0.560239792,0.232006073,0.217660904,0.406267166,-0.014345169,0.174261093,0.188606262,-0.749645233,-0.795312881,-0.949285507,-1.18129158,-1.166946411,-1.355552673,1
90,6.37E+18,1.24E+18,20.90387726,20.8112545,20.69069481,20.61795616,20.5103817,0.061206516,0.047691703,0.032992899,0.02451726,0.018236337,21.94578171,22.46014977,1,0.894871175,1.041904449,1.134527206,1.255086899,1.327825546,1.435400009,0.092622757,0.213182449,0.285921097,0.39349556,0.120559692,0.19329834,0.300872803,0.072738647,0.18031311,0.107574463,-0.514368057,-1.556272507,-1.648895264,-1.769454956,-1.842193604,-1.949768066,1
91,6.37E+18,1.24E+18,20.74405289,20.39666748,20.1878376,19.80226898,19.77854156,0.057354599,0.044690315,0.030916553,0.022974312,0.017088668,21.73709679,22.03343582,1,0.641342163,0.9930439,1.340429306,1.549259186,1.934827805,1.958555222,0.347385406,0.556215286,0.941783905,0.965511322,0.20882988,0.594398499,0.618125916,0.385568619,0.409296036,0.023727417,-0.296339035,-1.289382935,-1.636768341,-1.845598221,-2.23116684,-2.254894257,1
92,6.37E+18,1.24E+18,21.50853348,21.26663589,21.16845703,21.13643074,20.73780251,0.048697703,0.03794492,0.026250118,0.019506652,0.014509365,22.15484428,22.28442574,1,1.322486281,0.646310806,0.888208389,0.986387253,1.018413544,1.417041779,0.241897583,0.340076447,0.372102737,0.770730972,0.098178864,0.130205154,0.528833389,0.032026291,0.430654526,0.398628235,-0.129581451,-0.775892258,-1.017789841,-1.115968704,-1.147994995,-1.54662323,1
93,6.37E+18,1.24E+18,21.08201981,20.97026443,20.78789139,20.61801338,20.63672066,0.045706753,0.035614394,0.024637872,0.01830858,0.01361822,21.26478004,21.93874359,1,1.303357959,0.182760239,0.29451561,0.476888657,0.646766663,0.628059387,0.111755371,0.294128418,0.464006424,0.445299149,0.182373047,0.352251053,0.333543777,0.169878006,0.151170731,-0.018707275,-0.673963547,-0.856723785,-0.968479156,-1.150852203,-1.320730209,-1.302022934,1
94,6.37E+18,1.24E+18,20.86491013,20.74282837,20.57703018,20.44171333,20.51434517,0.04358096,0.033957988,0.023491981,0.017457059,0.012984845,21.06699371,22.2794075,1,1.412701845,0.202083588,0.324165344,0.489963531,0.62528038,0.552648544,0.122081757,0.287879944,0.423196793,0.350564957,0.165798187,0.301115036,0.2284832,0.135316849,0.062685013,-0.072631836,-1.212413788,-1.414497375,-1.536579132,-1.702377319,-1.837694168,-1.765062332,1
95,6.37E+18,1.24E+18,20.86566925,20.49677849,20.36330032,20.60477257,20.28720856,0.050678361,0.039488237,0.027317779,0.020300038,0.015099498,20.57565689,21.38537598,1,0.94273895,-0.29001236,0.078878403,0.212356567,-0.029115677,0.288448334,0.368890762,0.502368927,0.260896683,0.578460693,0.133478165,-0.10799408,0.209569931,-0.241472244,0.076091766,0.317564011,-0.809719086,-0.519706726,-0.888597488,-1.022075653,-0.780603409,-1.098167419,1
96,6.37E+18,1.24E+18,21.53076172,21.3065052,19.98980522,21.57252693,19.92756653,0.04276986,0.033325989,0.023054764,0.017132159,0.01274318,21.78640747,21.17665482,1,0.301129818,0.255645752,0.479902267,1.796602249,0.213880539,1.858840942,0.224256516,1.540956497,-0.041765213,1.60319519,1.316699982,-0.266021729,1.378938675,-1.58272171,0.062238693,1.644960403,0.609752655,0.354106903,0.129850388,-1.186849594,0.395872116,-1.249088287,0
97,6.37E+18,1.24E+18,20.33742523,19.99302483,19.92258072,19.61043739,19.4198494,0.048785143,0.038013052,0.026297254,0.019541677,0.014535418,20.3500576,21.64462662,1,0.568868995,0.01263237,0.357032776,0.427476883,0.739620209,0.930208206,0.344400406,0.414844513,0.726987839,0.917575836,0.070444107,0.382587433,0.57317543,0.312143326,0.502731323,0.190587997,-1.294569016,-1.307201385,-1.651601791,-1.722045898,-2.034189224,-2.224777222,1
98,6.37E+18,1.24E+18,19.79169846,19.81533813,19.66626549,19.713274,19.66098404,0.04850819,0.037797254,0.026147965,0.01943074,0.014452901,20.54047012,22.05051994,1,1.340298653,0.748771667,0.725131989,0.874204636,0.827196121,0.879486084,-0.023639679,0.125432968,0.078424454,0.130714417,0.149072647,0.102064133,0.154354095,-0.047008514,0.005281448,0.052289963,-1.51004982,-2.258821487,-2.235181808,-2.384254456,-2.337245941,-2.389535904,1
99,6.37E+18,1.24E+18,18.56853294,18.29175949,18.2593441,18.35523224,18.2122097,0.05030166,0.039194714,0.027114721,0.020149143,0.014987261,18.66055107,20.27063751,1,0.842151403,0.092018127,0.36879158,0.40120697,0.305318832,0.44834137,0.276773453,0.309188843,0.213300705,0.356323242,0.03241539,-0.063472748,0.079549789,-0.095888138,0.047134399,0.143022537,-1.610086441,-1.702104568,-1.978878021,-2.011293411,-1.915405273,-2.058427811,1
100,6.37E+18,1.24E+18,20.44045067,20.30902672,20.04137802,20.15361404,20.1903019,0.085137323,0.066338427,0.045892619,0.034103133,0.025366465,20.27438545,21.76530838,1,1.07751286,-0.166065216,-0.034641266,0.233007431,0.120771408,0.084083557,0.13142395,0.399072647,0.286836624,0.250148773,0.267648697,0.155412674,0.118724823,-0.112236023,-0.148923874,-0.036687851,-1.490922928,-1.324857712,-1.456281662,-1.723930359,-1.611694336,-1.575006485,1
101,6.37E+18,1.24E+18,20.10631943,20.12166023,20.02568626,19.86943245,19.88489723,0.093552358,0.072895363,0.050428674,0.03747391,0.027873704,20.41792679,21.08818245,1,1.467524767,0.311607361,0.296266556,0.392240524,0.548494339,0.533029556,-0.015340805,0.080633163,0.236886978,0.221422195,0.095973969,0.252227783,0.236763,0.156253815,0.140789032,-0.015464783,-0.670255661,-0.981863022,-0.966522217,-1.062496185,-1.21875,-1.203285217,1
102,6.37E+18,1.24E+18,20.79541588,20.34632301,20.22994423,20.06734276,19.87277794,0.048984345,0.03816827,0.026404632,0.019621471,0.01459477,20.92372513,21.94325066,1,0.724831879,0.12830925,0.577402115,0.693780899,0.85638237,1.050947189,0.449092865,0.565471649,0.72807312,0.922637939,0.116378784,0.278980255,0.473545074,0.162601471,0.35716629,0.194564819,-1.019525528,-1.147834778,-1.596927643,-1.713306427,-1.875907898,-2.070472717,1
